b0763,b2424,b3916,1
b2551,b2913,b4173,1
b0763,b1033,b2424,1
b0452,b0954,b2700,1
b1711,b2508,b2866,1
b1779,b2104,b3738,1
b0857,b1692,b3281,1
b0907,b1008,b2551,1
b0158,b0171,b0910,1
b0078,b0198,b3671,1
b0754,b1779,b3731,1
b1734,b1779,b3733,1
b1849,b2240,b2500,1
b1430,b1684,b2528,1
b0171,b0910,b3747,1
b0764,b2423,b4476,1
b1244,b2926,b3732,1
b0684,b2895,b3541,1
b1004,b1684,b2528,1
b1692,b2378,b3281,1
b0355,b3117,b3772,1
b1008,b1779,b3738,1
b1779,b2204,b3736,1
b1680,b2528,b2888,1
b1539,b1679,b2528,1
b0515,b1683,b2528,1
b2508,b2866,b2947,1
b1682,b1852,b2528,1
b0764,b2307,b2423,1
b0684,b2895,b3032,1
b0684,b2682,b2895,1
b0433,b1779,b3738,1
b0099,b1865,b2097,1
b0149,b0578,b3396,1
b1622,b3008,b3626,1
b1090,b2440,b4041,1
b1761,b3213,b3575,1
b0864,b3059,b4041,1
b0764,b2424,b3565,1
b0474,b2048,b4094,1
b0116,b3608,b3926,1
b0842,b2926,b3731,1
b2222,b3829,b4019,1
b2441,b2551,b4388,1
b1646,b1682,b2529,1
b0452,b0954,b2148,1
b0763,b1748,b2422,1
b0864,b2926,b3733,1
b1704,b2508,b2867,1
b0907,b1064,b2551,1
b0657,b0954,b3846,1
b0870,b0907,b4117,1
b3213,b3829,b4019,1
b0870,b0907,b4478,1
b2779,b2913,b3738,1
b2926,b3236,b3733,1
b1207,b4094,b4117,1
b1779,b2843,b3734,1
b0388,b3390,b4053,1
b1681,b2281,b2529,1
b0592,b1779,b3738,1
b0197,b1683,b2529,1
b0463,b2551,b4388,1
b1779,b3731,b4513,1
b0452,b0616,b0954,1
b1600,b2926,b3734,1
b3829,b4019,b4356,1
b1247,b1682,b2529,1
b0073,b1378,b3924,1
b1680,b1805,b2528,1
b0077,b0198,b3671,1
b0728,b1096,b4039,1
b0388,b3390,b3626,1
b0273,b4031,b4254,1
b0929,b1779,b3734,1
b0585,b3829,b4019,1
b1190,b4053,b4120,1
b0888,b2029,b3500,1
b0002,b3493,b3940,1
b0238,b1225,b2508,1
b0325,b0764,b2422,1
b0731,b1207,b4383,1
b0073,b1800,b4485,1
b2234,b3829,b4019,1
b1849,b2500,b2810,1
b1897,b2508,b2867,1
b0764,b2422,b3367,1
b0934,b0954,b2836,1
b1378,b1901,b3924,1
b0388,b0841,b3390,1
b1779,b3236,b3735,1
b1680,b2529,b4090,1
b2924,b2926,b3732,1
b0763,b1103,b2422,1
b1190,b2309,b4053,1
b0907,b2551,b3008,1
b3117,b3772,b4298,1
b0099,b1865,b3455,1
b0126,b0339,b0693,1
b1779,b1873,b3737,1
b1096,b1927,b4039,1
b0765,b2424,b4265,1
b1779,b3733,b3894,1
b0073,b1800,b1873,1
b0763,b2423,b3631,1
b0116,b0155,b1592,1
b0674,b2206,b3744,1
b0273,b1800,b4254,1
b0863,b2926,b3734,1
b1398,b1684,b2528,1
b0462,b0763,b2424,1
b0614,b2414,b2421,1
b1680,b2528,b3904,1
b1680,b1761,b2529,1
b1779,b2406,b3735,1
b0529,b3608,b3926,1
b1681,b2010,b2528,1
b0077,b2169,b3670,1
b0452,b0954,b1800,1
b0171,b0910,b2480,1
b0368,b1207,b4383,1
b1779,b3403,b3734,1
b0765,b2424,b3621,1
b0077,b3502,b3671,1
b0155,b0260,b1592,1
b2926,b3600,b3732,1
b3117,b3772,b3942,1
b0002,b1601,b3940,1
b1680,b2528,b2979,1
b0954,b1851,b3846,1
b0241,b0763,b2422,1
b0077,b3128,b3671,1
b0077,b3671,b3794,1
b3117,b3727,b3772,1
b1683,b2487,b2528,1
b2371,b2926,b3737,1
b0078,b2425,b3671,1
b0474,b2662,b4383,1
b0077,b1270,b3671,1
b1679,b2529,b2904,1
b0756,b0888,b3500,1
b0114,b0118,b1276,1
b0149,b2727,b3396,1
b0048,b0681,b1606,1
b0765,b2423,b2719,1
b0763,b1779,b3738,1
b1779,b3385,b3738,1
b2034,b3608,b3926,1
b0870,b2320,b4485,1
b1385,b1683,b2528,1
b0934,b1684,b2528,1
b1469,b1779,b3733,1
b0077,b2265,b3670,1
b1681,b2529,b3579,1
b0388,b3390,b3617,1
b1096,b1430,b4039,1
b0238,b2508,b3125,1
b2465,b2935,b4321,1
b1378,b3409,b3924,1
b0474,b1710,b4094,1
b1727,b3608,b3790,1
b0118,b1276,b2263,1
b0238,b2508,b3631,1
b1483,b1683,b2529,1
b0755,b0870,b0907,1
b0734,b0954,b2836,1
b0273,b1981,b4254,1
b2551,b2913,b3396,1
b0945,b1761,b3213,1
b0155,b1592,b1771,1
b1378,b2492,b3924,1
b0126,b0339,b3620,1
b2926,b3737,b4073,1
b1779,b2601,b3735,1
b1682,b2529,b2676,1
b0120,b1679,b2528,1
b0099,b1865,b2093,1
b1250,b1378,b3924,1
b0808,b2926,b3738,1
b0238,b0593,b2508,1
b1684,b1992,b2529,1
b0907,b2551,b4356,1
b3032,b3608,b3926,1
b2029,b2215,b3386,1
b3359,b3829,b4019,1
b1761,b2431,b3212,1
b1679,b2529,b2721,1
b0674,b2965,b3744,1
b1779,b3003,b3737,1
b1779,b3575,b3738,1
b1679,b2200,b2529,1
b0351,b0765,b2424,1
b2926,b3738,b3892,1
b0765,b2423,b2937,1
b2708,b3197,b3713,1
b2551,b2913,b3578,1
b0114,b1779,b3733,1
b1611,b1779,b3732,1
b1096,b3012,b4039,1
b0155,b1592,b3714,1
b2508,b2866,b3526,1
b1680,b1759,b2529,1
b0462,b1190,b4053,1
b0078,b3671,b3878,1
b0452,b0954,b1768,1
b0907,b2551,b2917,1
b2029,b2796,b3386,1
b0388,b0512,b3390,1
b0763,b2422,b3241,1
b1727,b2871,b3608,1
b0734,b0765,b2423,1
b0002,b3666,b3940,1
b0888,b1528,b3500,1
b0729,b0765,b2424,1
b1681,b2529,b3603,1
b2032,b3608,b3926,1
b0764,b0828,b2422,1
b1517,b2926,b3737,1
b2436,b3867,b4298,1
b1680,b2423,b2528,1
b0674,b3744,b4033,1
b2508,b2866,b3403,1
b1779,b2705,b3736,1
b0155,b1592,b3551,1
b0149,b2094,b3396,1
b0674,b1243,b3744,1
b0826,b1779,b3738,1
b0099,b1865,b4208,1
b1682,b2528,b3946,1
b0125,b1378,b3924,1
b0494,b3608,b3926,1
b1849,b2094,b2500,1
b1679,b2529,b3790,1
b0048,b1606,b3735,1
b1779,b3092,b3734,1
b2498,b2926,b3733,1
b0819,b1090,b4041,1
b2926,b3291,b3737,1
b0827,b1190,b4053,1
b0149,b3396,b3480,1
b3600,b3608,b3926,1
b1636,b2926,b3736,1
b2508,b2867,b3787,1
b0763,b2424,b2536,1
b0765,b2423,b2781,1
b0765,b0785,b2424,1
b2029,b3386,b3430,1
b1849,b2500,b3583,1
b1207,b2201,b4094,1
b0334,b0954,b3846,1
b0126,b0339,b2048,1
b0763,b2424,b3374,1
b0543,b1683,b2528,1
b2926,b3614,b3732,1
b0067,b1378,b3924,1
b0077,b1319,b3671,1
b0907,b2551,b4478,1
b0751,b1779,b3734,1
b2431,b2508,b2866,1
b0763,b2423,b3846,1
b0935,b2551,b2913,1
b0593,b1779,b3737,1
b0238,b2508,b3781,1
b1680,b2529,b3620,1
b0764,b0811,b2424,1
b1245,b1683,b2528,1
b1680,b2528,b3786,1
b1679,b2528,b4042,1
b1682,b2529,b3059,1
b0907,b2551,b2866,1
b1682,b2529,b3366,1
b0763,b0867,b2422,1
b1622,b3008,b4196,1
b1207,b3867,b4094,1
b0572,b1761,b3212,1
b1492,b1779,b3738,1
b1684,b2529,b3691,1
b1679,b2374,b2529,1
b1453,b2926,b3731,1
b0433,b0765,b2424,1
b0863,b1683,b2529,1
b1466,b2926,b3733,1
b0078,b3670,b3787,1
b1651,b1679,b2528,1
b2508,b2866,b4130,1
b2170,b2926,b3735,1
b0655,b0907,b2551,1
b0870,b1197,b2320,1
b1779,b2222,b3734,1
b1684,b2529,b3940,1
b0954,b2173,b3846,1
b1014,b1683,b2529,1
b2926,b3733,b3748,1
b0452,b0954,b1654,1
b1684,b2529,b4025,1
b2029,b3386,b3909,1
b0765,b2373,b2422,1
b1680,b2528,b4467,1
b0757,b2926,b3738,1
b1684,b2529,b2905,1
b0763,b2424,b4471,1
b0573,b2926,b3735,1
b0452,b2551,b2913,1
b0954,b3846,b4032,1
b0019,b3117,b3772,1
b1684,b2528,b3825,1
b0827,b0844,b3812,1
b0099,b1865,b2065,1
b2539,b2926,b3733,1
b0149,b3396,b4154,1
b0348,b3059,b4041,1
b0149,b0485,b3396,1
b0048,b1606,b4015,1
b0078,b2028,b3670,1
b0870,b2320,b2662,1
b2926,b3258,b3731,1
b1779,b3736,b4095,1
b0125,b2465,b2935,1
b0650,b1849,b2500,1
b1779,b3575,b3736,1
b0388,b2719,b3390,1
b1189,b1779,b3733,1
b0388,b3390,b4019,1
b0954,b3662,b3846,1
b0110,b1849,b2500,1
b0870,b2320,b3475,1
b2926,b3627,b3734,1
b0765,b1592,b2422,1
b2663,b3608,b3926,1
b0068,b2508,b2866,1
b0048,b1606,b3565,1
b0149,b1692,b3281,1
b1684,b2529,b2787,1
b0273,b4053,b4254,1
b1096,b2096,b4039,1
b2306,b3059,b4041,1
b1207,b2414,b4094,1
b1684,b2529,b2800,1
b2926,b3733,b3876,1
b2926,b3732,b4392,1
b0662,b1682,b2529,1
b0351,b2708,b3197,1
b0763,b1535,b2424,1
b0474,b0968,b4383,1
b0418,b0474,b4094,1
b1681,b2528,b2781,1
b0273,b1982,b4254,1
b0149,b1442,b3396,1
b1588,b1684,b2529,1
b1489,b3117,b3772,1
b0273,b3182,b4254,1
b1227,b2029,b3386,1
b0763,b1317,b2423,1
b1661,b2508,b2867,1
b0684,b1764,b2895,1
b2508,b2868,b4039,1
b0509,b0765,b2423,1
b1681,b2528,b3747,1
b2148,b2551,b2913,1
b0764,b2423,b2703,1
b0452,b0584,b0954,1
b1007,b2508,b2868,1
b0928,b2489,b4054,1
b2465,b2935,b2976,1
b1779,b3736,b4167,1
b1485,b1679,b2528,1
b2926,b3735,b4192,1
b1814,b2926,b3738,1
b0755,b2926,b3738,1
b2458,b2926,b3738,1
b0765,b2424,b4287,1
b0888,b2235,b3500,1
b1684,b2528,b3213,1
b3117,b3772,b4092,1
b0781,b2926,b3735,1
b0092,b1378,b3924,1
b0347,b1849,b2500,1
b0118,b1276,b3091,1
b0832,b1684,b2528,1
b1216,b2926,b3734,1
b0388,b3032,b3390,1
b0118,b1276,b4117,1
b2029,b3386,b3612,1
b0325,b1679,b2528,1
b0077,b3671,b4297,1
b0126,b0339,b4474,1
b0092,b0381,b1832,1
b0452,b0954,b2676,1
b0870,b0907,b2458,1
b0733,b0870,b0907,1
b1746,b3059,b4041,1
b0238,b0585,b2508,1
b1683,b2529,b4230,1
b0474,b1207,b1511,1
b0765,b2424,b2933,1
b0474,b1207,b4153,1
b1680,b2529,b3878,1
b1592,b1779,b3733,1
b0766,b1681,b2528,1
b0765,b0874,b2422,1
b2926,b3738,b4485,1
b0870,b2320,b3856,1
b0844,b3812,b4474,1
b1779,b2934,b3731,1
b0078,b1109,b3670,1
b0149,b2309,b3396,1
b0009,b3117,b3772,1
b2470,b2926,b3731,1
b0066,b3117,b3772,1
b0842,b1683,b2528,1
b2551,b2925,b4388,1
b0764,b2422,b3588,1
b0155,b0757,b1592,1
b0126,b0339,b1207,1
b0684,b0827,b2895,1
b2551,b4130,b4388,1
b2926,b3035,b3736,1
b1015,b1622,b3008,1
b0485,b0764,b2424,1
b0238,b2508,b3883,1
b0118,b1276,b2150,1
b1779,b3623,b3736,1
b0092,b0381,b3359,1
b0002,b3792,b3940,1
b0484,b0763,b2424,1
b1325,b1727,b3608,1
b0697,b0954,b3846,1
b0474,b1207,b3012,1
b2508,b2868,b3003,1
b0724,b1622,b3008,1
b1684,b2529,b2923,1
b1680,b2529,b3526,1
b0197,b0954,b2836,1
b2431,b2551,b4388,1
b1033,b2414,b2421,1
b1291,b1682,b2528,1
b0617,b1684,b2529,1
b0764,b2422,b4230,1
b0765,b2155,b2423,1
b1683,b2528,b3417,1
b2066,b3608,b3926,1
b2291,b3608,b3926,1
b2926,b3458,b3735,1
b2926,b3137,b3736,1
b0763,b2424,b3882,1
b0474,b1746,b4383,1
b0517,b1378,b3924,1
b1779,b3006,b3734,1
b1737,b1761,b3213,1
b0844,b2926,b3735,1
b2541,b3117,b3772,1
b0763,b2423,b2787,1
b0954,b1300,b3846,1
b0149,b0604,b3396,1
b0002,b3940,b4321,1
b0049,b1779,b3734,1
b2508,b2868,b3493,1
b0474,b3907,b4094,1
b0764,b2422,b3881,1
b0092,b0381,b1006,1
b0763,b1800,b2422,1
b0078,b1654,b3670,1
b0116,b0529,b0907,1
b2708,b2947,b3197,1
b2708,b3197,b4169,1
b1622,b1677,b3008,1
b0684,b2895,b3945,1
b0653,b1207,b4383,1
b1207,b3671,b4383,1
b0430,b3608,b3926,1
b0474,b2519,b4383,1
b1679,b2529,b3266,1
b2551,b2913,b3057,1
b0928,b4054,b4288,1
b1779,b3731,b4232,1
b0474,b3940,b4094,1
b0207,b1727,b3608,1
b1779,b2788,b3731,1
b0978,b1779,b3734,1
b0907,b2551,b4219,1
b0452,b0954,b3589,1
b1378,b3624,b3924,1
b0763,b2277,b2422,1
b0605,b1761,b3212,1
b0077,b0092,b3671,1
b0933,b3059,b4041,1
b2508,b2867,b4544,1
b0452,b0954,b4374,1
b0474,b2690,b4383,1
b0452,b0954,b2877,1
b0462,b1779,b3736,1
b2130,b2926,b3738,1
b1415,b1779,b3733,1
b0765,b2293,b2423,1
b2037,b3059,b4041,1
b1684,b1813,b2529,1
b1684,b2529,b4367,1
b0077,b3479,b3670,1
b1682,b2528,b3291,1
b0577,b1849,b2500,1
b1227,b1692,b3281,1
b1680,b1764,b2529,1
b1232,b1682,b2529,1
b0616,b1761,b3213,1
b1692,b3281,b3620,1
b1704,b2465,b2935,1
b1679,b1805,b2528,1
b2508,b2866,b4265,1
b1207,b2913,b4094,1
b0002,b1200,b3940,1
b1761,b1900,b3212,1
b0591,b1779,b3731,1
b1779,b3732,b4231,1
b0764,b2423,b4471,1
b0594,b0765,b2422,1
b0048,b1329,b1606,1
b0954,b2091,b2836,1
b0888,b3367,b3500,1
b0758,b2926,b3733,1
b0099,b1865,b3631,1
b0512,b0954,b3846,1
b2029,b2052,b3386,1
b0002,b2131,b3940,1
b2414,b2421,b3564,1
b1702,b1779,b3732,1
b1779,b3735,b4238,1
b0048,b1606,b2487,1
b1680,b2198,b2528,1
b2914,b2926,b3732,1
b1779,b3732,b3926,1
b1682,b2528,b4090,1
b1622,b2131,b3008,1
b0149,b2104,b3396,1
b0077,b1682,b3671,1
b0452,b0954,b3479,1
b0273,b1680,b2529,1
b0888,b3011,b3500,1
b0763,b1487,b2424,1
b0077,b1493,b3671,1
b1622,b3008,b3739,1
b1779,b2933,b3736,1
b1449,b2926,b3733,1
b0118,b1097,b1276,1
b1319,b2414,b2421,1
b1683,b2529,b2912,1
b0078,b3670,b4268,1
b0870,b2320,b3575,1
b0588,b0763,b2422,1
b0433,b2926,b3738,1
b2243,b2508,b2867,1
b0315,b2414,b2421,1
b2708,b2923,b3197,1
b1683,b2297,b2529,1
b1059,b1681,b2528,1
b1779,b3734,b4544,1
b0126,b0339,b0349,1
b1779,b2424,b3734,1
b2406,b2436,b3867,1
b0155,b1592,b4169,1
b0763,b2422,b3567,1
b1684,b2529,b3248,1
b0996,b1679,b2529,1
b1681,b2529,b3612,1
b0477,b0674,b3744,1
b0121,b2551,b2913,1
b0765,b1378,b2424,1
b0997,b1692,b3281,1
b1779,b3731,b4474,1
b1684,b2528,b3940,1
b0211,b1761,b3213,1
b0200,b1684,b2528,1
b0077,b2361,b3671,1
b1684,b2529,b3132,1
b0844,b2679,b3812,1
b1704,b2926,b3734,1
b0355,b1779,b3732,1
b0078,b0494,b3670,1
b0764,b1113,b2423,1
b2481,b2926,b3736,1
b0932,b1680,b2528,1
b2488,b2926,b3736,1
b0077,b1761,b3212,1
b0907,b2243,b2551,1
b1680,b2529,b4096,1
b0340,b0764,b2423,1
b1779,b2888,b3731,1
b0674,b2677,b3744,1
b1701,b1779,b3738,1
b0160,b2926,b3733,1
b2242,b2926,b3736,1
b0002,b2492,b3940,1
b0171,b0910,b4034,1
b1646,b2551,b2913,1
b0870,b1656,b2320,1
b1190,b1858,b4053,1
b1779,b3731,b4077,1
b0907,b2551,b2842,1
b0099,b1865,b2888,1
b1694,b2551,b2913,1
b1684,b2529,b3666,1
b1486,b1779,b3734,1
b1478,b2551,b2913,1
b2414,b2421,b3793,1
b0388,b2143,b3390,1
b1090,b3829,b4019,1
b1900,b2551,b4388,1
b1779,b3437,b3735,1
b0126,b0339,b3619,1
b0907,b2551,b3727,1
b0126,b0339,b0978,1
b1484,b1779,b3737,1
b0764,b2422,b3456,1
b0763,b1584,b2423,1
b1622,b3008,b4374,1
b0269,b1207,b4094,1
b0077,b3671,b4151,1
b1681,b2528,b4033,1
b0494,b1090,b4041,1
b0452,b0954,b3350,1
b1779,b2066,b3736,1
b2503,b2508,b2867,1
b1588,b1684,b2528,1
b0763,b1247,b2422,1
b0452,b0954,b1865,1
b0238,b0657,b2508,1
b1207,b2720,b4383,1
b1199,b2926,b3731,1
b0832,b2708,b3197,1
b0452,b0954,b2490,1
b0765,b2423,b3544,1
b2261,b2551,b2913,1
b0895,b1683,b2528,1
b1779,b2263,b3732,1
b2508,b2677,b2868,1
b0155,b1592,b2765,1
b0684,b0996,b2895,1
b0674,b2027,b3744,1
b0684,b1443,b2895,1
b0171,b0238,b0910,1
b0238,b0325,b2508,1
b2835,b2926,b3735,1
b0837,b2926,b3735,1
b2926,b3731,b4132,1
b0763,b2422,b2582,1
b1727,b2722,b3608,1
b0073,b0722,b1800,1
b2926,b3367,b3738,1
b0118,b1276,b2836,1
b2508,b2867,b3428,1
b0474,b1238,b4094,1
b1761,b2817,b3213,1
b1692,b3281,b4237,1
b2926,b3734,b3919,1
b0222,b1682,b2529,1
b0077,b3670,b3875,1
b0763,b2423,b3034,1
b0002,b2203,b3940,1
b0040,b0474,b4383,1
b0505,b1779,b3735,1
b0474,b1124,b4383,1
b2670,b2926,b3734,1
b2508,b2868,b3551,1
b0273,b0452,b0954,1
b1014,b2029,b3386,1
b0529,b2903,b4388,1
b0614,b2551,b2913,1
b1684,b2529,b3697,1
b0617,b0765,b2422,1
b1090,b1764,b4041,1
b2926,b3714,b3731,1
b1761,b3117,b3213,1
b1096,b4039,b4467,1
b1779,b3736,b3737,1
b1683,b2529,b3253,1
b0657,b2465,b2935,1
b1684,b2528,b3430,1
b2029,b2290,b3386,1
b1761,b3029,b3213,1
b0765,b2423,b2480,1
b0765,b0857,b2422,1
b1103,b1682,b2529,1
b0171,b0910,b4392,1
b1014,b3059,b4041,1
b0870,b2320,b2841,1
b2481,b3059,b4041,1
b0765,b1638,b2423,1
b0954,b2963,b3846,1
b0077,b0887,b3670,1
b0149,b1855,b3396,1
b0888,b3500,b3603,1
b1207,b1612,b4094,1
b2779,b2926,b3738,1
b0832,b1779,b3738,1
b2414,b2421,b3127,1
b1515,b1761,b3212,1
b3772,b3829,b4019,1
b0726,b0888,b3500,1
b0474,b0822,b1207,1
b0870,b2167,b2320,1
b1123,b1779,b3735,1
b0092,b0381,b3793,1
b0591,b1679,b2528,1
b0765,b2423,b3161,1
b1341,b2508,b2867,1
b1761,b3213,b3829,1
b1207,b3469,b4094,1
b0261,b0764,b2424,1
b0118,b1276,b1801,1
b1684,b2528,b4015,1
b1223,b1680,b2528,1
b0979,b1761,b3213,1
b0765,b2422,b3212,1
b2926,b3738,b3882,1
b0928,b1702,b4054,1
b0211,b1779,b3733,1
b0765,b1991,b2422,1
b1682,b2529,b3452,1
b1019,b1679,b2528,1
b0756,b2436,b3867,1
b0474,b2508,b4383,1
b0092,b0381,b1858,1
b0365,b1779,b3731,1
b0763,b2424,b4289,1
b2551,b2913,b4015,1
b0099,b1865,b3458,1
b2508,b2866,b3744,1
b0171,b0763,b2424,1
b0273,b4106,b4254,1
b0118,b1276,b1525,1
b0954,b2906,b3846,1
b1680,b2528,b4322,1
b1779,b3735,b3857,1
b0238,b2508,b2723,1
b2868,b3829,b4019,1
b0763,b0874,b2423,1
b0078,b2796,b3671,1
b0764,b2422,b4055,1
b0238,b2926,b3738,1
b0002,b0465,b3940,1
b0118,b1197,b1276,1
